start_id,end_id
2734,अर्हता
12149,अटनम्
10903,झूमरी
4442,मण्डूकः
3463,कैसीपुरा-आम्रः
31609,माया
1856,सुयज्ञः
652,गेयता
878,इद्दतकालम्
183,संक्षेपणम्
512,उल्का
1954,अधिकाङ्गम्
1234,"आषाढा	पूर्वाषाढा तथा उत्तराषाढानक्षत्रम्।:""राशिचक्रे विंशतितमस्य एकविंशतितमस्य च नक्षत्रस्य नाम आषाढा अस्ति।"""
1780,बहिर्गमनम्
6259,लेखिका
3822,सुराकरः
4578,स्वर्णवल्ली
28375,मित्रराष्ट्रम्
3871,किशनगञ्जनगरम्
3649,प्रेरणा
4422,कुन्दम्
2106,कुन्दः
9051,अभिन्यासः
9916,नट्या
183,प्रबन्धः
3730,कुरीतिः
183,हरणम्
70,चायपत्रम्
6326,उच्चारणस्थानम्
1856,उतथ्यः
3027,अम्लः
4500,मान्टविडिओनगरम्
1715,महालेखा-परीक्षकः
1973,प्रकाशगृहम्
1269,बजरानौका
4077,प्रतिनिधिमण्डलम्
10729,यजमानः
30662,विजया
196,पालकः
5997,तिलपिञ्जः
1928,लिखितचिह्नम्
4409,नागकन्या
183,दिग्विजयः
2022,अर्जुनायनः
5774,कर्णपाली
9503,तद्धितः
5714,सिसलीद्वीपः
3871,कोल्हापुरम्
12149,जलनिष्कासनम्
231,सिन्धः
8098,दशमीकक्षा
815,मित्रसप्तमी
3057,भ्रातृजाया
652,क्रमसूची
121,वात्सल्यम्
974,कङ्कणम्
23927,महालक्ष्मी
7905,बहुमूल्यता-उपकारः
1182,जालम्
2035,अपायः
12149,सम्मर्दः
3871,शर्मअलशेखनगरम्
20328,महाबलेश्वरम्
652,यौवनावस्था
4795,सुदामः
3461,आर्यः
923,रोचक
704,वृक्षशायिका
8431,सुप्रतीकः
7897,जीवन्ती
1783,पुष्पज्ञः
652,कण्डूतिः
4430,विश्वधारा
3282,षण्णवतिः
652,मूकता
233,जम्मूमण्डलम्
1507,अभिषेकशाला
30763,विश्वरूपी
10703,वनोन्मूलनम्
11338,नामसङ्केतौ
9916,अष्टी
1637,मनःप्रक्रिया
3165,केशिन्
3088,सुकुमारवनम्
7290,एला
16169,निशिपालः
3062,आत्मदानम्
480,खनिजतैलम्
497,कपिलः
8841,बर्करः
1857,लोमशा
3136,आधारः
73,दौर्बल्यम्
9917,सोहरगीतम्
6750,नरकचतुर्दशी
5567,राजसमन्दह्रदः
2106,कौस्तुभः
11366,महापाशः
6588,अध्वर्युः
4500,अपियानगरम्
233,दतियामण्डलम्
7252,केशः
208,दुर्ग्रहः
1715,नगराधिपतिः
183,प्रदर्शनम्
6590,निर्मलासम्प्रदायः
1302,सञ्चारकः
3282,पञ्चविंशतिः
1046,ज्येष्ठागौरी
1961,"आहारिकः	जैनमतानुसारेण आत्मना सम्बन्धितेषु पञ्चशरीरेषु एकः।:""आहारिकः आत्मनः भिन्नः अस्ति।"""
109,जनादेशः
8126,बालवीरसङ्घटनम्
3282,चतुस्त्रिंशत्
1973,अन्तर्वेदी
1562,असन्तुलनम्
1901,भग्नावशेषः
7263,अष्टाक्षरी
2559,वास्तुवित्
16169,कुसुमितलतावेल्लिका
5828,सुरुङ्गा
652,विसङ्गतिः
183,करतालम्
12799,अकर्मण्यता
73,प्रत्यभिज्ञा
4186,घटम्
1585,आकाशवाणी
6326,कोष्ठम्
3643,परिणामः
1856,प्रभावः
12836,वसुमनाः
3165,विकटः
6305,तत्त्वज्ञानम्
3475,मृत्पात्रम्
1899,आदमः
1070,अश्वखुरः
923,नलिका
3462,कम्बोडियाना-आम्रम्
73,राजता
3871,शिमोगानगरम्
3871,जूनागढः
196,प्रथितः
7314,विचयवृत्तिः
4500,अथेन्सनगरम्
73,याचना
233,शिवगङ्गामण्डलम्
269,बलम्
2022,प्रान्तभूः
233,पिथौरगडमण्डलम्
3871,नईटिहरीनगरम्
183,पादप्रहारः
2120,अभावना
2994,मुमूर्षा
12149,वेधनम्
3282,सप्तसप्ततिः
6784,चिन्तामणिः
5003,अग्न्याशयम्
859,धनपत्रम्
1866,पूगपात्रम्
25497,बुद्धिप्रामाण्यवादः
3907,गर्गः
3871,बेनगाजीनगरम्
652,अधिकता
3345,कन्दरम्
233,सिबसागरमण्डलम्
11988,नागाजातिः
3717,तमालकः
12149,वाणिज्यीकरणम्
890,धूमकेतुः
26698,सामान्यवर्तमानकालः
3165,यक्षरुचिः
859,कतारदेशीयदिरेम
6101,आर्थिकपरामर्शकः
3345,तन्त्री
12149,रोगप्रतिबन्धः
1588,अविद्या
3345,प्रज्ञानम्
1303,मृतकः
3165,कुम्भाण्डः
196,श्रोता
29549,स्वीयसङ्गणकम्
1864,यवनिका
3907,वीतहव्यः
861,परिवेषः
1843,सद्वृत्तिः
30662,दुर्मिलम्
1954,पित्तकोशः
1973,प्राणिसङ्गहालयः
1857,कामायनी
652,निरक्षरता
12149,कायाकल्पः
9967,वर्ण विपर्ययः
3282,अर्बुदम्
5020,घण्टा
604,करिकुम्भः
4035,उच्चारणम्
196,लोभी
4430,पितृकुल्या
1856,विष्टराश्रः
1617,वर्षा
4066,मैन्दः
36067,वार्षिकः
8175,आवृत्तिः
1931,अङ्गारः
7467,आस्वादनम्
1637,रासायनिक-प्रक्रिया
3051,शकुनम्
3057,अयस्कारिणी
3871,काम्पिल्यम्
1585,निन्दा
3288,यावनालम्
4795,अश्वतरः
6745,अनुपलब्धिः
1234,हस्ता
3871,चमोलीनगरम्
1856,सुनहः
1856,वाल्यखिल्यः
2758,भगीरथः
3871,भागलपुरम्
4202,पोपसङ्गीतम्
6396,इडा
10581,नृत्यरूपकम्
5737,चारमीनार
4430,सारिणी
1843,भ्रष्टाचारः
2954,कुरूपा
233,इदुक्कीमण्डलम्
3871,एर्णाकुलनगरम्
8528,अभिलेखनम्
1928,अङ्कनम्
3463,लिपेन्स-आम्रः
963,अप्सरा
1059,टाइटनः
3165,वनासुरः
233,सोलापूरमण्डलम्
2063,काकः
4220,माघः
5993,अष्टमी
7968,उद्भिद्विद्या
183,आस्वादनम्
33476,पकारः
2407,बालगंगाधरतिलकमहोदयः
5311,दण्डः
231,तमिलनाडुः
30662,करखा
233,देवगढमण्डलम्
3664,प्रक्षालनमूल्यम्
3288,लशुनम्
8150,अवरम्
3139,निगडः
8603,भागवती
878,ग्रीष्मः
233,गाजीपूरमण्डलम्
5828,प्रान्तरम्
12149,धृष्टता
8058,धर्मशास्त्रम्
4542,वृषणः
397,अवघटरिका
1928,योजकचिह्नम्
9916,सरस्वती
196,द्विजः
73,अधमर्णता
5983,अर्द्धज्योतिकातालः
3907,नारायणः
917,वैसृपः
260,ऋकारः
196,स्त्री
12860,शौण्डिकः
4430,महागौरीनदी
11820,घनाक्षरी
395,पियानो-वाद्यम्
183,सहगमनम्
2968,वृत्तम्
1436,"पेयूषम्	सद्यस्तनं घृतं नवनीतं वा।:""पेयूषेन सह पोलिका अधिका एव स्वादिष्टा भवति।"""
4615,तन्त्रीवार्ता
2022,बाङ्गडः
3871,कान्धामलनगरम्
196,बधिरः
3590,नल्ल----------------------------------------
2031,पुष्पाञ्जलिः
13160,प्रपरह्यः
7284,मार्जारी
7778,शाङ्खिकः
1205,पुष्पकबरी
4835,आसनी
4430,यवक्षा
846,चतुर्गुणः
647,अस्थि
73,सभापतित्वम्
1583,हूतिः
2373,गृहपतिः
3871,हाफलाँगनगरम्
1067,यन्त्रत्रिचक्रिकाचालकः
2551,मृगदावः
5714,न्यूजीलैण्डद्वीपः
3046,अतिथिपूजा
2954,तपस्विनी
1797,कर्कोटकः
652,साधर्म्यम्
3345,प्राणिसङ्गहालयः
697,दात्रम्
183,अभिगमः
1403,पीडा
1857,सुमित्रा
1583,आतङ्कः
744,अपेयम्
233,मानसामण्डलम्
7321,कुण्डः
3019,पदोन्नतिः
4500,काबुलनगरम्
16169,मदलेखा
1885,अष्टमानम्
183,दोषारोपणम्
652,निःसारता
1857,सुरसा
9916,चैत्रगौडी
6278,धावनम्
4422,गुग्गुलुः
37326,वर्षप्रतिपदा
117,साख्यम्
12149,पौनः पुन्यं
1423,कन्दः
3165,हेतिः
3955,गर्जरम्
940,आश्रमवासी
3552,अध्ययनकक्षः
22816,याज्ञवल्क्यः
5256,स्कन्धमल्लकः
1876,शब्दसङ्ग्रहः
4430,प्लेटनदी
1973,अग्न्यस्त्रागारम्
1070,चञ्चुः
233,बिलीसपूरमण्डलम्
3871,उमरियानगरम्
1856,युक्तः
261,दकारः
1236,धातुः
390,नेत्रान्तःस्थचित्रपत्रम्
6798,शीतलपेयम्
878,तालः
3139,अस्रम्
7712,अङ्गविक्षेपः
859,तजिकरुबलम्
662,तिन्तिडीफलम्
32196,पञ्चतालः
259,कितानलिपिः
3288,पलाण्डुः
24472,कुलाबानगरम्
4781,दैवविवाहः
37919,कथनिकः
1715,प्रत्यायितः
183,खननम्
10729,मित्रराष्ट्रः
3802,लेखनीमुखम्
2349,गुलफानुसः
1957,आलम्बनम्
73,महार्घता
1236,प्लाविका
183,आस्फालनम्
196,कुम्भराशिजम्
7547,रसः
1146,देवलः
7647,सप्तपर्णम्
1576,उग्रवादः
183,उपभ्रमणम्
2106,बाहुदा
28363,अजः
652,वैभवम्
3165,कुहपः
4551,सत्यसन्धः
73,अपक्षपातः
1412,शूकरः
10798,उपविभागः
6326,पार्श्वः
4273,अनलप्रभा
1215,करमूलम्
233,नामक्कलमण्डलम्
1973,छादः
1423,पादवल्मीकम्
1009,लोकतन्त्रम्
1965,परश्वः
3907,अत्रिः
395,तूणवम्
134,दानम्
672,हुतुतुक्रीडा
6177,दीपः
2997,आपूपिकः
4791,दुर्गन्धः
652,अरुपावचरः
233,धनबादमण्डलम्
3871,बिहारशरीफनगरम्
3552,भोजनगृहम्
1857,विनता
1234,नाडीनक्षत्रम्
8864,प्रणाली
1954,आशयः
3907,जैमिनिः
6386,धमनी
6784,उलूकमणिः
3871,डिब्रूगढनगरम्
940,मद्रासी
849,सिंहः
3345,वटिका
1583,ढमढमकम्
2022,स्पीतीनगरम्
5307,ऋक्णवहः
96,अन्तर्वाणिज्यम्
3136,वर्तनम्
26756,प्रतिकृतिः
183,विश्वासः
183,अभिमर्दनम्
11988,अनुसूचित-जनजातिः
3907,साम्बमित्रः
3051,क्षतिपूर्तिः
10597,जलनिर्गमः
4554,विलापः
5307,तरक्षः
1500,पत्रम्
3277,अनर्थः
2484,यमः
3871,राजसमन्दनगरम्
16169,सुप्रिया
8099,अभिजातिः
6326,"पारम्	अन्यतरः भागः।:""अन्धःकारात् पूर्वं अस्माभिः वनस्य पारं गन्तव्यम्।"""
1856,शकुन्तः
3288,आर्द्रकम्
3552,सम्मेलनकक्षम्
4360,रक्तदुर्गम्
196,अस्वीकारवादी
1856,शूद्रकः
6394,लोहितार्म
4650,नारिकेलः
183,अभ्यागमः
6409,गजनृत्यम्
11525,शिक्षणशुल्कम्
6329,उपान्त्यस्पर्धा
2971,अर्थान्तरम्
233,रूपनगरमण्डलम्
1843,सौजन्यम्
9878,मणिभद्रः
3871,नहाननगरम्
282,पैठिकरङ्गः
2934,प्रवचनम्
5972,कार्यक्रमः
35325,केन्द्रीय-सतर्कता-आयुक्तः
395,प्रेतपटहः
224,नवाबः
3165,सुभगदत्तः
672,योडिका
652,सुप्रतिष्ठा
4897,अवगीतम्
3980,मन्त्रालयः
1046,हेरा
1856,उद्धवः
3345,अग्न्यस्त्रागारम्
923,राज्ञी
16106,श्यामपूरबः
23774,सुव्यवस्था
2022,मिथिला
233,धुलेमण्डलम्
4385,दुष्टश्वा
1187,क्षेपणी
12149,सूर्यास्तः
3345,जलमोचिका
189,सपिण्डः
12149,अनुवासनम्
196,गुर्जरजातीयः
884,पापाङ्कुशा
2022,नारायणीक्षेत्रम्
652,वक्रता
884,शयनैकादशी
1723,स्मरणम्
615,मञ्जरी
10903,देशमल्लारः
5466,गुरुपदम्
3288,अवाक्पुष्पी
26700,सामान्यभविष्यत्
1973,निवासः
7647,बालूशाही
503,ककुत्
5307,अव्यञ्जनः
7066,जञ्जालः
1973,पर्वतमेखला
8119,अकबरः
1965,घातवारः
6887,ज्येष्ठा
183,विलोपः
3723,कर्मेन्द्रियम्
3165,विनाशनः
1973,प्रग्रीवः
9916,वसन्तभैरवी
3191,आजानेयः
1282,विश्वविक्रमः
23241,ताडनी
3514,अत्याहारः
1957,कला
165,श्यालः
2968,भागः
10903,पीलुः
183,अन्विष्यबधानम्
1885,अनियततामानम्
3282,अष्टाविंशतिः
1856,आयानः
4500,यामौस्सुक्रोनगरम्
16169,बिज्जूहाः
2954,मरीयमी
3285,अटनम्
1046,शची
14614,मूल्यम्
4212,लोहयुगम्
196,छेदयितृ
652,अस्वास्थ्यता
183,प्रकरणम्
4430,वैगईनदी
18,लुण्ठनम्
2742,नादिरशाहः
2023,आहवनीयः
3871,पेरम्बलूरनगरम्
7897,कैवर्तिका
20328,ऊटि
22670,वर्णनम्
22801,शङ्खपुष्पी
11668,यक्षिणी
4897,होलिकागानम्
290,तलम्
7647,चिरोटाः
889,वितलम्
233,डूङ्गरपुरमण्डलम्
183,सत्यापनम्
6008,पर्व
3871,कटिहरनगरम्
1412,दंष्ट्रायुधः
3462,गोलेक-आम्रम्
4430,महानन्दानदी
4650,जम्बीरम्
5489,व्रजभाषा
1683,व्याघ्रः
395,तूर्यम्
1857,आकूतिः
923,पञ्चकोणः
2968,असम्भवम्
6590,खालसापन्थः
3735,सुरासवः
1403,खेद
7570,प्रशान्त-महासागरः
3139,सङ्गणकफलकमुखम्
3060,अग्निहोत्रम्
183,संस्करणम्
233,गुरुदासपुरम्
2186,पतत्पतङ्गः
10568,मनोविज्ञानम्
21616,प्रान्तः
8975,सुकरातः
945,मत्स्याङ्गना
1857,गान्दिनी
652,सौख्यम्
842,वस्तुकरः
3282,नवचत्वारिंशत्
24176,शोणभद्रः
4430,कङ्कई
3562,शकजातिः
1978,मुकुटम्
4293,पट्टचित्रम्
5828,वारिपथः
7968,अभिघातविज्ञानम्
10909,भस्म
185,मनोरथतृतीया
103,कुतकूतम्
278,कोहिनूररत्नम्
1856,दृढरथः
7547,काफीचूर्णम्
9967,साधु
10903,बहारनशाखः
3907,जाजलिः
3730,अभ्यञ्जनम्
652,पातिव्रत्यम्
3475,दोहनपात्रम्
3387,आयतः
2735,सर्वोच्चप्रभुत्वम्
4362,अङ्कम्
1973,सभागृहम्
16169,आकृतिः
3871,राजगढनगरम्
6986,आस्फोटनी
6894,मूलधनम्
3462,पुण्डरीकाम्रम्
6784,भूमध्यरेखा
3288,मण्डूकपर्णी
3871,वारङ्गलनगरम्
1070,ललाटः
6007,शिरडीनगरम्
271,विषदन्तः
27032,एशियाटिक्-प्रतियोगिता
183,सहकारिता
7483,नागीगायत्री
3165,मर्कटकः
3772,वैमानिकः
28363,अजा
3871,उरनगरम्
3171,आशिः
12149,अविक्रयणम्
73,सम्भाषणशीलता
1856,सृञ्जयः
1857,रत्नमाला
3871,बारगढनगरम्
923,अगदः
4404,गिरिजा
3277,दुर्हणा
3871,उदयपुरनगरम्
196,अधिकारी
196,कुकुरः
5050,मातृकाकुण्डः
1585,लोकोक्तिः
34478,तर्कः
233,वलसाडमण्डलम्
15594,रुधिर-निपीडः
2758,इक्ष्वाकुः
1857,वज्रज्वला
28437,बलम्
652,दीर्घता
12149,अवेक्षा
183,चुम्बनम्
1856,द्युमत्सेनः
3907,भण्डितः
397,चर्मवाद्यम्
4820,महाग्रीवः
1957,समभागः
1627,वर्ग
11197,विधिः
4551,दण्डधारः
1423,आहार्यम्
5303,हट्टः
16106,गोविः
196,परोपकारी
13368,निग्रहस्थानम्
5489,ब्रह्मदेशी
19,महायावनालः
37607,प्लाज़्मोडियम
3120,अवतारः
4441,नन्दिनी
927,कोकीनम्
1120,शिखरम्
473,रक्षासुत्र
3345,दीपः
7298,पीतः
5983,आडा-चौतालः
13368,कक्षा
1856,सुग्रीवः
8150,विशेष्यम्
2371,संयोजकः
9916,मालगुर्जरी
3118,जलघट्टः
22909,शरालिः
652,उपघातम्
3871,साहिबगञ्जनगरम्
2716,हिंसा
233,सिरसामण्डलम्
1685,दाहः
16169,वामः
940,व्रजवासी
9878,सुप्रतीकः
4689,परिभ्रमखेलनकम्
3907,प्राचीनकुलः
5987,ग्रामीणशिक्षा
183,प्रतिदानम्
1602,वस्त्रवणिक्
183,क्रियारूपम्
1627,सोलोमन-द्वीपसमूहः
3871,लखनऊनगरम्
1376,उपयोगिता
630,शरत्पौर्णिमा
387,पञ्चतत्त्वम्
744,भस्म
652,निपुणता
4291,वस्त्रफलकम्
3538,सुखसम्पद्
12149,बहिष्करणम्
10060,हिमपातः
9696,उड्डयनमन्त्रालयः
397,त्रिवल्यम्
878,कार्यकालः
11614,जैनदर्शनम्
744,मुष्टिः
233,जशपूरमण्डलम्
1697,वायव्यास्त्रम्
1929,पदचिह्नम्
1715,कराधिकारीः
4474,तन्त्रांशः
5993,चतुर्थी
3139,क्ष-किरणयन्त्रम्
2963,अवकीर्णः
21876,वृश्चिकी
196,द्वैतवादी
2734,अधिकारः
8058,भगवद्गीता
4823,बीजगणितम्
1856,सुनामा
3139,निदोलः
3871,फतेपूरनगरम्
183,यत्नः
744,विस्फोटकः
3871,मुरादाबादम्
2340,मणिमेघः
396,वृष्टिमापकः
1857,अहल्या
492,जीर्णवस्त्राणि
3887,उष्ट्रः
652,महापरिनिर्वाणम्
3165,विद्रावणः
1857,रुचिमती
8324,मेनका
8367,विहरणम्
10903,गान्धारभैरवः
3139,विद्युत्पेटिका
1973,प्राङ्गणम्
1897,सत्यम्
1585,वचनम्
6103,युगः
3907,कौत्सः
3088,मार्तिकावतः
3191,घोटिका
1647,प्रधानन्यायाधीशः
4689,गुपचुपम्
4186,चेरुईघटम्
259,हस्तलिखितम्
3871,तूतुकुडीनगरम्
32851,आतिवाहिकम्
30662,नाराचम्
3132,पराकाष्ठा
25497,जडवादः
1814,गोमुखी
3088,शाल्मलिद्वीपः
1857,उत्तरा
10729,समूहः
5774,कर्णकुण्डलम्
744,केन्द्रम्
233,कडपामण्डलम्
1070,कङ्कालतन्त्रम्
6326,इडा-पिंगला-सुषम्ना संगमः
282,अपाकरञ्जकम्
7717,नेमिनाथः
22838,व्यासः
233,बक्सरनगरम्
11339,प्रबलता
6103,दिवसः
565,अङ्कुशः
73,दुर्दशाग्रस्तता
1712,सन्नादनः
10729,वर्गः
34440,धनप्रेषः
8049,पुष्पदन्ती
7968,रसायनविद्या
5515,नदी
1627,भारः
5294,वञ्चकः
10729,प्राणिमात्रम्
4500,मिलाननगरम्
3014,रामगानम्
196,कोटीश्वरः
1957,अनीकिनी
196,प्रत्यक्षदर्शी
3139,संसूचकः
814,नागपञ्चमी
1588,अज्ञानम्
3226,करिवरः
9916,ललिता
3406,आग्नेयभाषासमूहः
744,अपचितः
3871,नन्दूरबारनगरम्
2954,चाण्डालिनी
196,साहाय्यकर्ता
1070,धारका
878,युगसन्धिः
4430,कामेङ्गनदी
995,उल्कापातः
3646,योगमाया
1617,तरङ्गः
1070,नाभिः
183,जपः
3590,कारकदीपकः
3038,पदविका
8261,श्यामवर्त्म
3871,रेवाडीनगरम्
1856,संजयः
761,मकरः
604,कुम्भः
7606,अर्थाभियोगः
5489,उजबेकिस्तानदेशीयभाषा
859,प्रतिदानम्
183,व्यवस्थापनम्
6809,हेमन्तवर्षा
3730,पूगपुष्पिका
3282,नवनवतिः
12149,संकुचनम्
23428,निरर्थकम्
9916,"तनकम्	एका रागिणी।:""सङ्गीतज्ञः तनकं गायति।"""
14099,नीतिः
196,प्रदर्शकः
3463,बड़्गलोराम्रः
73,सौहार्दम्
3730,लोकप्रथा
399,वीणा
1856,नृग
3793,हिन्दोलोत्सवः
231,लक्षद्वीपः
7629,अर्बुदपतिः
2198,अरिष्टनेमी
3871,बून्दीनगरम्
1857,सुचारा
1011,वज्रकण्टकः
658,सप्ताहान्तः
2954,पुत्रहीना
196,चाण्डालः
8841,व्याघ्रशावकः
35142,सर्वेक्षकम्
233,तिरुवरुरमण्डलम्
940,भूतानीयः
858,युवा
7488,केन्द्रीयदूरसंचारमन्त्री
1011,अस्थिकुंड नरकम्
3514,जल्पनम्
3088,संसृष्टः
185,ओणमः
2106,कामबाणः
5714,पुलिनः
2106,वेदाश्वानदी
2628,चोखामेलाः
6922,अनर्थः
3197,मनोवैज्ञानिकः
183,स्यूतकर्म
30662,कामरूपः
231,वाशिंगटनराज्यम्
8530,दनायुषा
2340,हिमालयः
1856,बृहद्भानुः
3871,शिवहरनगरम्
6103,संवत्सर
4441,नीचका
1857,जरत्कारुः
878,अन्तर्दशा
3514,मलोत्सर्गः
751,कलबिकः
3288,शणम्
317,रक्तः
11814,कथा
7512,बहुमत
2598,स्थलकमलसौरभम्
473,रक्षाकरण्डकम्
3354,शान्तरसः
9878,विशालकः
4422,उत्पलम्
2755,त्रिलोकनाथः
183,देशान्तराधिवासः
16169,वितानः
11815,अर्थसङ्कल्पः
6678,उपराज्यपालः
30662,चन्द्रमाला
396,मापनपट्टः
3907,कक्षीवान्
196,स्वच्छकः
3871,चित्तूरनगरम्
1723,छलम्
8130,समन्वयः
6103,हस्ता
10729,लेखाधारकः
9916,रम्भिणी
223,गोत्रम्
4551,अग्रायुधः
15297,प्रत्यूषः
196,परित्यक्तः
1011,अन्धकूपः
11002,अध्यायः
6809,आवृष्टः
9014,ञकारः
233,गुडगावमण्डलम्
12149,आच्छादनम्
233,पालीमण्डलम्
1857,विश्वा
2025,तमिस्रा
1881,हीरम्
3871,लखीमपुरखेरी
1715,वनरक्षकः
3288,नीलपुष्पिका
20,आमिक्षा
6326,वर्तुलम्
2349,मुचुकुन्दः
25564,आर्थिकशोषणम्
2349,सदापर्णवृक्षः
196,शुभचिन्तक
6766,यामा
492,गणवेशः
7488,रेलमन्त्री
1286,पुनर्वासः
5964,नासाज्वरः
9755,कुशध्वजः
565,मापकः
750,जलकुक्कुटी
196,संकरः
6887,पूर्वाफल्गुनी
1685,वायुशूलम्
4226,देशनिष्कासनम्
1206,मोहनमाला
7764,पितृरिष्टम्
4405,अशोकषष्ठी
23531,इक्षुचूषणम्
1627,सौरयूथः
183,वाणिज्यम्
33474,थकारः
948,रोमान्तिका
2400,आघारः
28431,हिस्पानीवर्गः
923,परावर्तकः
25767,जीमूतः
3088,भुवनम्
73,निष्पुत्रता
12149,प्रतिरोधः
3136,कर्पटम्
10535,अयोध्याकाण्डम्
3871,गौतमबुद्धनगरम्
3345,नागदन्तकः
7041,कृपाचार्यः
35592,दुष्प्रभावः
4500,हानिएरानगरम्
3871,मिर्जापुरम्
1502,आरक्षकालयः
2400,इडा
183,सञ्जीवनम्
208,केतुः
652,मत्सरः
10903,पञ्चमः
20,खाद्यफलम्
3051,निकरः
3288,धान्यम्
5207,वंशधान्यम्
4500,बान्गुईनगरम्
34657,विदेशविभागः
3789,दुग्धजः
3346,अलङ्कारः
148,पद्यम्
5489,मराठी
73,उपदेशता
1002,अन्धानुकरणम्
732,प्राकृतिकचिकित्सा
3562,भूमिहारः
2551,बिल्ववनम्
4202,शास्त्रीयसङ्गीतम्
183,आरोपणम्
20,शस्यम्
196,अब्राह्मण्यम्
3871,बौढनगरम्
6324,मुखप्रक्षालनम्
2035,शेषफलम्
4352,काव्यग्रन्थः।
233,दक्षिणकन्नडमण्डलम्
11988,अन्दमानवासिन्
3871,बगलकोटनगरम्
3871,नवसारीनगरम्
2166,दिक्शूलम्
2022,आत्रेयः
26696,आसनम्
4226,आसेधः
233,खुर्दामण्डलम्
4500,"रीगानगरम्	लाट्वियादेशस्य राजधानी।:""रीगानगरं लाट्वियादेशस्य महिष्ठं नगरम्।"""
233,औरङ्गाबादमण्डलम्
3590,अतिशयोक्तिः
744,चूर्णः
555,स्त्रीजननकोशिका
290,कृषिक्षेत्रम्
1236,ब्रह्माण्डम्
2371,जवाहरलालनेहरुमहोदयः
183,नामकरणम्
13840,मोहनी-अट्टम्
183,मुष्टिपातः
196,निर्दयः
3051,अधिलाभांशः
1502,अट्टालिका
3907,विरजाः
20,सालेयः
5983,रङ्गाभरणः
233,आगरामण्डलम्
10903,"आशारागः	रागविशेषः।:""गायिका आशारागं पाठयति।"""
34657,मन्त्रालयः
392,शृङ्गम्
1973,तीर्थस्थलम्
5264,पशुशाला
4430,मुक्तिमतीनदी
1856,अलर्कः
1856,इन्द्रद्युम्नः
1856,कृष्णः
1973,आपणकः
2385,हंसः
4354,यन्त्रविद्
2758,पुरुः
923,उष्णता
3871,काङ्केरनगरम्
2063,मयूरः
4551,दीर्घबाहुः
8063,हस्तकला
5856,हस्तरेखा
4168,मुद्रणयन्त्रम्
3802,वाद्यकुञ्जिका
183,असहयोगः
1206,कण्ठी
3165,विवस्वान्
1857,अप्सरसः
6007,पण्ढरपुरम्
2484,किन्नरः
1856,मुद्रलः
2954,अर्जुनी
2324,बुद्धकालीनः हस्तलेखः
884,भीमतिथिः।
20,रसाम्लः
3165,यज्ञसेनः
4615,सत्यवार्ता
496,हजरत मुहम्मद
473,अनन्तः
3288,दग्धरुहः
652,सुखावस्था
73,गेयता
652,अपरिचितता
1531,गृध्रः
652,बन्धुता
3006,आवन्दनम्
196,समीक्षकः
1029,आस्रवः
4897,गुणगानम्
1928,वाचकः
3165,कोकः
7790,टीकाकारः
3463,जिल-आम्रः
652,अतृप्तिः
20425,क्षेत्रान्तः
7897,कण्डूरा
652,यशः
8324,हंसपदी
8324,अलम्बुषा
652,विप्रकर्षः
196,भूमिकरदः
282,पाटलः
5817,रणभेरी
6239,पर्वतः
3907,प्रियमेधः
3871,केदारनाथम्
6672,पत्रम्
4187,पीत्तलघटः
3871,जहानाबादनगरम्
31967,कर्णकुण्डलम्
2994,अभिध्या
3139,सङ्गणकस्मृतितन्त्रम्
7717,शीतलनाथः
4430,इक्षुमती
1857,मन्दोदरी
20,हरितम्
3288,कृष्णजीरः
1423,कुप्पकम्
744,पिष्टम्
3907,असन्गः
3600,आग्रहः
652,अर्थिता
2758,महिषः
1046,विश्वभुजा
183,प्रतिफलनम्
652,राजता
21875,कण्ठश्रीः
8976,आमिलः
299,देवनागरीलिपिः
16169,सौरभकः
2051,नासावलयकः
3088,वृत्रघ्नः
3907,धौम्यः
392,तूरी
772,सूक्ष्मगण्डः
3462,कैसीपुरा-आम्रम्
196,क्षतिमत्
1931,मृत्तैलम्
307,सर्पदंष्ट्रः
17175,निष्पावः
1427,चेतनजगत्
3624,निश्वासः
689,सूचीकर्मन्
3907,ब्रह्मर्षिः
5714,"आयरलैण्डद्वीपः	यस्मिन् द्वीपे आयरलैण्डदेशः स्थितः अस्ति।:""आयरलैण्डद्वीपे अस्माकं यात्रा उत्तमा अभवत्।"""
10314,सीताहरणम्
8049,त्र्यक्षी
1206,रुद्राक्षमाला
2349,पलाशः
183,उत्तरम्
4430,दिवङ्गनदी
20,शर्करा
1973,सूना
2329,सीमासुरक्षाबलम्
3003,अविकसित
1642,इन्द्रजालम्
2349,बोधिवृक्ष
1712,शतबलिः
73,मूकता
1583,व्याकरणम्
1843,क्रूरता
7897,त्रपुकर्कटी
2106,सुमङ्गा
793,दिव्यास्त्रम्
4194,तेजोन्वेषः
1942,नामाङ्कनम्
923,उपभुक्तः
3907,शृङ्गः
2484,इन्द्रः
2716,हत्या
7647,मिष्टगुल्लिका
652,अत्यावश्यकता
6086,गुरुदक्षिणा
4405,कुसुम्भा
183,भर्त्सनम्
8043,अकाली-भारतीय-जनता-पक्षः
13820,पारस्परिकनिधिः
940,तुर्कः
7897,मरीचम्
1423,त्वक्पाकः
3552,गर्भगृहम्
4430,दोयाङ्गनदी
3735,रसपर्पटी
3165,कलिङ्गः
30763,सुलोहिता
2994,महदाकाङ्क्षा
3534,ईडेनम्
1723,सन्धिः
